,주소,이름,위도,경도
295,서울특별시 중구 퇴계로 439-4 (황학동),마이더스여관,37.5672141,127.0198968
296,서울특별시 중구 창경궁로5가길 19 (산림동),광신장여관,37.5678536,126.9974413
297,서울특별시 중구 퇴계로 210-47 (필동2가),한일장모텔,37.561529,126.9972035
298,서울특별시 중구 퇴계로78길 16 (신당동),영빈장여관,37.5645885,127.016652
299,'서울특별시 중구 창경궁로 67-6 (주교동2~4층)',킴스테이7(KIM STAY 7),37.56845089999999,126.9975488
300,서울특별시 구로구 남부순환로105길 138 (가리봉동),애마모텔,37.4823762,126.8864825
301,'서울특별시 중구 장충단로 198 (장충동1가 지하2층~지상9층)',봉우물산(주)써미트호텔,37.5608027,127.0076024
302,'서울특별시 중구 퇴계로87길 42 (황학동9/5)',우림여인숙,37.5674789,127.0210853
303,'서울특별시 중구 동호로 343 456층 (오장동 삼덕빌딩)',서울엔호스텔,37.5639215,127.0019119
304,'서울특별시 중구 을지로 255 7~9층 (을지로6가 기승빌딩)',(주)케이스타 호텔,37.5664081,127.006591
305,서울특별시 중구 다산로 215 (신당동),청구 리빙텔,37.5624361,127.0148375
306,서울특별시 중구 퇴계로2길 15-3 (남창동),지스테이 호텔(Hotel G-stay),37.5568767,126.9776381
307,서울특별시 중구 남대문로1길 26-11 (북창동),(주)디자이너스컴퍼니,37.5623083,126.9779668
308,서울특별시 중구 을지로44길 24-15 (광희동1가),대양장여관,37.564993,127.0059895
309,서울특별시 중구 동호로30길 27-6 (장충동2가),동림여관,37.5613097,127.0046214
310,서울특별시 중구 남대문로1길 26-8 (북창동),피넛호텔,37.5621421,126.9778197
311,서울특별시 중구 청계천로 188 (주교동),호텔 제이스테이(Hotel J-Stay),37.5673764,126.9982265
312,서울특별시 중구 충무로14길 6-12 (입정동),경주모텔,37.5675096,126.9929124
313,서울특별시 송파구 올림픽로32길 7-1 (방이동),호텔 더 캐슬(방이2),37.5132342,127.1103569
314,'서울특별시 중구 칠패로 27 (순화동(지상 1층 지상 5층~지상 25층))',남대문호텔 앤 스위트,37.560174,126.9720786
315,서울특별시 중구 명동8길 36 4~6층 (명동2가),K그랜드호텔 명동,37.5620745,126.9847058
316,서울특별시 중구 퇴계로76길 30 (무학동 2층3층),에이(A)모텔,37.5639175,127.015178
317,서울특별시 구로구 도림로19길 8 (구로동),코지모텔,37.4899902,126.8912929
318,서울특별시 중구 소공로 119 (태평로2가),플라자호텔,37.5646275,126.9780619
319,'서울특별시 중구 퇴계로 103 345층 (충무로1가)',케이게스트하우스명동1호점(K-GUEST HOUSE THE MYEONG DONG 1ST),37.5609432,126.9825464
320,서울특별시 중구 새문안로 28-1 (충정로1가),모텔 비,37.5673669,126.9690752
321,'서울특별시 중구 을지로38길 11 3층4층5층 (광희동1가)',필스테이 동대문이코노미,37.56602549999999,127.003841
322,서울특별시 중구 세종대로 24-1 (남대문로5가),요우커모텔,37.5577045,126.9753011
323,서울특별시 중구 을지로40길 21-38 (광희동1가),정온여관,37.5653556,127.0055036
324,'서울특별시 중구 퇴계로 61 10층 (남창동)',24게스트하우스 명동타운,37.5578822,126.9772626
325,서울특별시 중구 을지로42길 7 (광희동1가),구미장여관,37.5655596,127.0056295
326,'서울특별시 중구 소공로3길 35 (회현동1가 1층~4층)',남산힐호텔,37.5565548,126.982413
327,서울특별시 중구 삼일대로 302 (충무로2가),이비스 스타일 앰배서더 서울 명동,37.5616433,126.9893762
328,서울특별시 중구 퇴계로 130 (남산동2가),(주)서울프린스호텔,37.560651,126.98625
329,서울특별시 중구 황학동 754-0번지 3통5반 ,중앙여인숙,37.5668775,127.0182179
330,서울특별시 중구 퇴계로83길 12-5 (황학동),창덕여인숙,37.5664429,127.0187251
331,서울특별시 중구 장충단로 60 (장충동2가),반얀트리 클럽앤스파 서울,37.5500108,127.0004802
332,'서울특별시 중구 명동4길 31 4층 (명동2가)',아트래블(ARTRAVEL),37.562466,126.983926
333,'서울특별시 중구 명동길 55 12층13층14층 (명동1가)',스텝인 명동1,37.5642078,126.984637
334,'서울특별시 중구 남대문로1길 8-1 (북창동 1~11층)',브라운도트,37.561448,126.977682
335,'서울특별시 중구 남대문로1길 37 (북창동 (외 2필지) 2~3층)',퍼스트스테이호텔 타우니,37.5626535,126.9771494
336,서울특별시 중구 을지로 16 (을지로1가),프레지던트호텔,37.5664489,126.9794633
337,서울특별시 중구 퇴계로84길 9 (신당동),현대여관,37.5651839,127.0189035
338,서울특별시 중구 명동9가길 14 (을지로2가),메트로호텔,37.5650962,126.9837163
339,서울특별시 중구 청구로17길 83 (신당동),쉐어하우스 다함,37.5575408,127.0113911
340,서울특별시 중구 동호로 196 (신당동),J모텔,37.5555868,127.0103564
341,서울특별시 중구 퇴계로12길 39-22 신세계여관 (회현동1가),신세계,37.5576559,126.9823098
342,서울특별시 구로구 디지털로32다길 20 (구로동),소호모텔,37.4820802,126.8996094
343,서울특별시 구로구 우마길 24-4 (가리봉동),진양,37.4807248,126.8884121
344,서울특별시 중구 동호로12길 104 (신당동),대천여관,37.55966129999999,127.0125096
345,서울특별시 중구 동호로35길 5 (을지로5가),에이큐브호텔,37.5662159,127.0009697
346,'서울특별시 중구 남대문시장길 61 (회현동1가7층)',(주)호텔코지명동,37.5606881,126.9794128
347,'서울특별시 중구 다산로35길 19-1 23층 (신당동)',Q모텔,37.5637238,127.0144267
348,서울특별시 중구 장충단로 263 19층20층 (을지로6가),호텔 밀리오레,37.5657784,127.0075672
349,'서울특별시 중구 명동2길 57 (충무로1가 11 12 13층)',57 명동 호스텔,37.5609615,126.9834272
350,서울특별시 중구 동호로 343-1 (오장동),글로리 인(Glory Inn),37.5648174,127.0007109
351,서울특별시 중구 퇴계로4길 52-19 (회현동1가),대도여관,37.5575645,126.9792503
352,'서울특별시 중구 명동8가길 7 (충무로2가 7층)',미조모텔,37.5617209,126.9853909
353,서울특별시 중구 퇴계로20길 2 (남산동2가),퍼시픽호텔,37.5585004,126.9863224
354,서울특별시 중구 세종대로 66 (태평로2가),퍼스트 스테이 호텔-이글,37.5630763,126.9765618
355,서울특별시 구로구 우마길 30 (가리봉동),황실장,37.48032329999999,126.8888387
356,'서울특별시 중구 남대문로1길 26-10 2층 (북창동)',호텔8아워즈,37.5620381,126.9779829
357,서울특별시 중구 퇴계로 216 (충무로4가),호텔 도마(Hotel Doma),37.5622705,126.996153
358,'서울특별시 중구 충무로 23-1 (충무로3가 스테이비 호텔 명동)',스테이비호텔 명동,37.5632511,126.9927932
359,'서울특별시 중구 명동8가길 33 (충무로2가 가나빌딩 4층5층6층)',케이게스트하우스,37.5618721,126.9869497
360,'서울특별시 중구 을지로43길 9-8 1-12층 (을지로6가)',호텔 DDK,37.5669107,127.006453
361,서울특별시 중구 수표로 16 (충무로3가),스타즈호텔 명동2호점,37.5625217,126.9906218
362,'서울특별시 중구 충무로9길 20 (을지로3가 2층~10층)',스타즈호텔명동1호점,37.566971,126.991311
363,'서울특별시 중구 마장로 3 (신당동 18층)',동대문맥스타일 하우스,37.5686858,127.0105375
364,서울특별시 중구 퇴계로 139 (충무로2가),호텔스카이파크 3,37.5615919,126.9877434
365,'서울특별시 중구 퇴계로 343-1 1층2층3층4층 (광희동2가)',96번지,37.5647678,127.0097573
366,'서울특별시 중구 세종대로16길 26 호텔 토마스 명동 (북창동)',호텔 토마스 명동,37.5631284,126.9783526
367,서울특별시 중구 동호로24길 42 (장충동1가),양미모텔,37.5611365,127.0056627
368,'서울특별시 중구 남대문로5길 17-5 (북창동 지1층~7층)',플로라 호텔 신신,37.5623099,126.9786787
369,서울특별시 중구 다산로 255-1 (흥인동),레인보우호텔,37.5693545,127.0171338
370,'서울특별시 중구 남대문로 9 4~20층 (남대문로4가)',코트야드 메리어트 서울남대문,37.56027539999999,126.9768016
371,'서울특별시 중구 을지로 164 (을지로4가지상2층일부 지상5층~19층)',국도관광개발주식회사 베스트웨스턴 호텔국도,37.5660633,126.9997937
372,'서울특별시 중구 명동10길 19-27 (명동2가 2층)',블루마운틴 명동,37.5631311,126.98582
373,'서울특별시 중구 퇴계로83길 16 (황학동2~4층)',송림장여관,37.5663486,127.0186516
374,'서울특별시 중구 명동8가길 27 (충무로2가 선샤인빌딩 7층 8층)',명동 선샤인 게스트하우스,37.56198,126.9865244
375,서울특별시 중구 명동8길 21-7 3~4층 (명동2가),오요호스텔 명동,37.5628767,126.9851545
376,서울특별시 중구 퇴계로 245 2~5층 (충무로5가 광암라이피아),명동멀린호텔,37.5633775,127.0003222
377,서울특별시 중구 을지로15길 6-15 (을지로3가),서울맘 게스트하우스,37.566838,126.9940432
378,서울특별시 노원구 노해로75길 20-17 (상계동),세피아,37.6549037,127.0582044
379,서울특별시 중구 마른내로12길 7-4 (충무로5가 현대프레스타워 5~15층),현대 서비스드 레지던스,37.56378230000001,127.0007482
380,서울특별시 구로구 디지털로20길 4 (가리봉동),일성,37.4801847,126.8913462
381,'서울특별시 중구 명동8가길 31 (충무로2가 4층~8층)',더스테이호텔,37.5618644,126.9867857
382,서울특별시 중구 퇴계로8길 2-1 (회현동1가),명동 킹콩호텔(KingKong Hotel),37.5566746,126.981124
383,'서울특별시 중구 남대문로1길 26-10 (북창동 5층)',스타 게스트 원룸텔,37.5620381,126.9779829
384,서울특별시 중구 수표로 68 (수표동),레몬 게스트 하우스,37.5672829,126.9887419
385,서울특별시 중구 퇴계로56길 51 (장충동2가),CF 모텔,37.5623827,127.0056361
386,'서울특별시 중구 마른내로 53 (인현동1가 삼복빌딩 4층~7층)',케이팝레지던스 충무로점,37.5654615,126.9942825
387,서울특별시 중구 퇴계로74길 25 (무학동),탑모텔,37.5639756,127.0145773
388,서울특별시 중구 명동10길 51 (충무로2가),나인트리호텔 명동,37.5615788,126.986055
389,'서울특별시 중구 동호로 359 2~20층 (을지로5가)',트레블로지 동대문 호텔,37.5671165,127.0020108
390,서울특별시 중구 을지로38길 20 (을지로5가),뉴천지호텔,37.5670635,126.9846642
391,'서울특별시 중구 퇴계로 329 (광희동2가 3~6층)',동대문파크 호스텔(Dongdaemunpark hostel),37.5647153,127.0071557
392,서울특별시 구로구 남부순환로105라길 12 (가리봉동),반도,37.48027580000001,126.8893414
393,'서울특별시 중구 장충단로 229-9 (광희동1가 2~5층)',K-guesthouse 동대문5호점,37.5652493,127.0034732
394,서울특별시 중구 마장로18길 38 (황학동),대림,37.5661662,127.0229475
395,서울특별시 중구 충무로2길 27 (충무로4가),충무모텔,37.5625371,126.9947519
396,서울특별시 중구 마른내로 71 (인현동2가외2),호텔 피제이 명동,37.5648129,126.9956862
397,서울특별시 구로구 디지털로21길 7 (가리봉동),대한,37.480906,126.8911049
398,서울특별시 중구 다산로 131 (신당동),프린스,37.5556662,127.010807
399,서울특별시 중구 다산로35길 29-3 (신당동),성도여관,37.5639364,127.0139892
400,서울특별시 중구 세종대로22길 16 (태평로1가),(주)뉴서울호텔,37.5679332,126.9780479
401,서울특별시 노원구 화랑로 413 (공릉동),엠호텔,37.6171095,127.0733909
402,'서울특별시 중구 난계로23길 11 (황학동 2~7층)',레지던스 유니콘 인 동대문,37.5703263,127.022729
403,서울특별시 중구 명동8가길 53 (충무로2가),호텔크레토,37.5619338,126.9880547
404,서울특별시 중구 창경궁로5가길 27-4 (산림동),화성여관,37.5680755,126.9968384
405,서울특별시 중구 퇴계로56가길 2 (장충동2가),서울달빛 DDP 게스트하우스,37.5616754,127.0054597
406,'서울특별시 중구 명동7길 13 (명동1가 3~5층)',HOTEL28,37.5642997,126.9839286
407,'서울특별시 중구 퇴계로31길 9 (필동1가 2층~5층)',베스틴 부띠크,37.5615968,126.9921533
408,서울특별시 중구 삼일대로2길 50 (예장동),오리엔스호텔&레지던스,37.5600501,126.9911441
409,서울특별시 중구 동호로 335 (오장동 동대문호텔피에프브이),호텔스카이파크 동대문1호점,37.5641517,127.0020775
410,서울특별시 중구 다산로35길 22 (무학동),엠모텔(M모텔),37.5638956,127.0146021
411,서울특별시 중구 퇴계로8길 6-1 (회현동1가),탑호텔(TOP HOTEL),37.5590041,126.9797244
412,서울특별시 구로구 디지털로32길 97-11 (구로동),현대모텔,37.4833801,126.9007301
413,서울특별시 구로구 구로동로22길 5-8 (구로동),우정장여관,37.4896996,126.8849173
414,'서울특별시 중구 장충단로13길 20 (을지로6가 현대시티타워지하2층지상1층14~22층)',(주)호텔스카이파크 킹스타운동대문,37.5686986,127.0076666
415,서울특별시 중구 충무로 54-3 (을지로3가),트립스테이 명동,37.5661262,126.9916862
416,서울특별시 중구 퇴계로18길 79-3 (남산동2가),남산길 하우스,37.5574888,126.9847749
417,'서울특별시 중구 퇴계로45길 32-37 1~9층 (오장동)',모닝스카이호텔,37.5640387,127.0003256
418,서울특별시 중구 소월로 50 (남대문로5가),밀레니엄 힐튼 서울,37.5552286,126.9757787
419,'서울특별시 중구 명동8가길 61 (충무로2가 금성빌딩 34층)',명동K-stay 게스트하우스,37.5619805,126.9884469
420,'서울특별시 중구 장충단로 213 3~7층 (광희동2가)',케이 게스트하우스 동대문 프리미엄점,37.5672989,127.0088024
421,'서울특별시 중구 퇴계로 293 (쌍림동 호텔더디자이너스디디피)',호텔더디자이너스 디디피,37.5637532,127.0040716
422,서울특별시 중구 통일로 78 (순화동),프레이저 플레이스 센트럴 서울,37.5624639,126.9706122
423,서울특별시 중구 동호로12길 115-1 (신당동),미선여관,37.5602638,127.0124768
424,서울특별시 중구 퇴계로42길 3-6 (필동2가),동산여관,37.5607873,126.9966368
425,'서울특별시 중구 마른내로 159-14 (광희동1가외 4필지)',트리쉐이도호텔,37.5653094,127.0034487
426,서울특별시 구로구 구로동로26길 62 (구로동),명동장,37.4898475,126.8875205
427,서울특별시 중구 난계로15길 10 (황학동),우성빌,37.5688013,127.0231146
428,서울특별시 중구 황학동 754번지 ,평양여인숙,37.5668775,127.0182179
429,'서울특별시 중구 을지로40길 3 (을지로6가 1층~5층)',저스트 스테이,37.5656543,127.0051284
430,서울특별시 중구 퇴계로 428-8 (신당동),중앙장여관,37.5652635,127.019053
